rounds,team,choose,move,scoreboard,combo,matrix
7,none,"(3, 1)","(4, 2)","[5, 0]",False,"[['w', 'none', 'none', 'none', 'none', 'none', 'none', 'none'], ['none', 'none', 'none', 'none', 'none', 'none', 'none', 'none'], ['none', 'none', 'none', 'none', 'none', 'none', 'none', 'none'], ['none', 'none', 'none', 'b', 'none', 'none', 'none', 'none'], ['none', 'none', 'none', 'none', 'none', 'none', 'none', 'none'], ['none', 'b', 'none', 'none', 'none', 'w', 'none', 'b'], ['B', 'none', 'none', 'none', 'none', 'none', 'b', 'none'], ['none', 'b', 'none', 'none', 'none', 'none', 'none', 'b']]"
7,w,"(0, 0)","(1, 1)","[5, 0]",False,"[['none', 'none', 'none', 'none', 'none', 'none', 'none', 'none'], ['none', 'w', 'none', 'none', 'none', 'none', 'none', 'none'], ['none', 'none', 'none', 'none', 'none', 'none', 'none', 'none'], ['none', 'none', 'none', 'none', 'none', 'none', 'none', 'none'], ['none', 'none', 'b', 'none', 'none', 'none', 'none', 'none'], ['none', 'b', 'none', 'none', 'none', 'w', 'none', 'b'], ['B', 'none', 'none', 'none', 'none', 'none', 'b', 'none'], ['none', 'b', 'none', 'none', 'none', 'none', 'none', 'b']]"
7,w,"(1, 1)","(2, 2)","[5, 0]",False,"[['none', 'none', 'none', 'none', 'none', 'none', 'none', 'none'], ['none', 'none', 'none', 'none', 'none', 'none', 'none', 'none'], ['none', 'none', 'w', 'none', 'none', 'none', 'none', 'none'], ['none', 'none', 'none', 'none', 'none', 'none', 'none', 'none'], ['none', 'none', 'b', 'none', 'none', 'none', 'none', 'none'], ['none', 'b', 'none', 'none', 'none', 'w', 'none', 'b'], ['B', 'none', 'none', 'none', 'none', 'none', 'b', 'none'], ['none', 'b', 'none', 'none', 'none', 'none', 'none', 'b']]"
7,none,"(2, 2)","(3, 3)","[5, 0]",False,"[['none', 'none', 'none', 'none', 'none', 'none', 'none', 'none'], ['none', 'none', 'none', 'none', 'none', 'none', 'none', 'none'], ['none', 'none', 'none', 'none', 'b', 'none', 'none', 'none'], ['none', 'none', 'none', 'none', 'none', 'none', 'none', 'none'], ['none', 'none', 'none', 'none', 'none', 'none', 'none', 'none'], ['none', 'b', 'none', 'none', 'none', 'w', 'none', 'b'], ['B', 'none', 'none', 'none', 'none', 'none', 'b', 'none'], ['none', 'b', 'none', 'none', 'none', 'none', 'none', 'b']]"
7,w,"(5, 5)","(4, 6)","[5, 0]",False,"[['none', 'none', 'none', 'none', 'none', 'none', 'none', 'none'], ['none', 'none', 'none', 'none', 'none', 'none', 'none', 'none'], ['none', 'none', 'none', 'none', 'none', 'none', 'none', 'none'], ['none', 'none', 'none', 'b', 'none', 'none', 'none', 'none'], ['none', 'none', 'none', 'none', 'none', 'none', 'w', 'none'], ['none', 'b', 'none', 'none', 'none', 'none', 'none', 'b'], ['B', 'none', 'none', 'none', 'none', 'none', 'b', 'none'], ['none', 'b', 'none', 'none', 'none', 'none', 'none', 'b']]"
7,W,"(4, 6)","(3, 7)","[5, 0]",False,"[['none', 'none', 'none', 'none', 'none', 'none', 'none', 'none'], ['none', 'none', 'none', 'none', 'none', 'none', 'none', 'none'], ['none', 'none', 'none', 'none', 'none', 'none', 'none', 'none'], ['none', 'none', 'none', 'none', 'none', 'none', 'none', 'W'], ['none', 'none', 'b', 'none', 'none', 'none', 'none', 'none'], ['none', 'b', 'none', 'none', 'none', 'none', 'none', 'b'], ['B', 'none', 'none', 'none', 'none', 'none', 'b', 'none'], ['none', 'b', 'none', 'none', 'none', 'none', 'none', 'b']]"
7,W,"(3, 7)","(1, 5)","[5, 0]",False,"[['none', 'none', 'none', 'none', 'none', 'none', 'none', 'none'], ['none', 'none', 'none', 'none', 'none', 'W', 'none', 'none'], ['none', 'none', 'none', 'none', 'none', 'none', 'none', 'none'], ['none', 'none', 'none', 'none', 'none', 'none', 'none', 'none'], ['none', 'none', 'b', 'none', 'none', 'none', 'none', 'none'], ['none', 'b', 'none', 'none', 'none', 'none', 'none', 'b'], ['B', 'none', 'none', 'none', 'none', 'none', 'b', 'none'], ['none', 'b', 'none', 'none', 'none', 'none', 'none', 'b']]"
7,none,"(1, 5)","(3, 3)","[5, 0]",False,"[['none', 'none', 'none', 'none', 'none', 'none', 'none', 'none'], ['none', 'none', 'none', 'none', 'none', 'none', 'none', 'none'], ['none', 'none', 'none', 'none', 'b', 'none', 'none', 'none'], ['none', 'none', 'none', 'none', 'none', 'none', 'none', 'none'], ['none', 'none', 'none', 'none', 'none', 'none', 'none', 'none'], ['none', 'b', 'none', 'none', 'none', 'none', 'none', 'b'], ['B', 'none', 'none', 'none', 'none', 'none', 'b', 'none'], ['none', 'b', 'none', 'none', 'none', 'none', 'none', 'b']]"
8,w,"(1, 1)","(2, 2)","[0, 0]",False,"[['w', 'none', 'none', 'none', 'none', 'none', 'none', 'none'], ['none', 'none', 'none', 'none', 'none', 'b', 'none', 'b'], ['w', 'none', 'w', 'none', 'none', 'none', 'b', 'none'], ['none', 'w', 'none', 'none', 'none', 'none', 'none', 'b'], ['w', 'none', 'none', 'none', 'none', 'none', 'b', 'none'], ['none', 'w', 'none', 'none', 'none', 'none', 'none', 'b'], ['w', 'none', 'none', 'none', 'none', 'none', 'b', 'none'], ['none', 'w', 'none', 'none', 'none', 'none', 'none', 'b']]"
8,w,"(2, 2)","(1, 3)","[0, 0]",False,"[['w', 'none', 'none', 'none', 'none', 'none', 'none', 'none'], ['none', 'none', 'none', 'w', 'none', 'none', 'none', 'b'], ['w', 'none', 'none', 'none', 'b', 'none', 'b', 'none'], ['none', 'w', 'none', 'none', 'none', 'none', 'none', 'b'], ['w', 'none', 'none', 'none', 'none', 'none', 'b', 'none'], ['none', 'w', 'none', 'none', 'none', 'none', 'none', 'b'], ['w', 'none', 'none', 'none', 'none', 'none', 'b', 'none'], ['none', 'w', 'none', 'none', 'none', 'none', 'none', 'b']]"
8,none,"(1, 3)","(3, 5)","[1, 0]",False,"[['w', 'none', 'none', 'none', 'none', 'none', 'none', 'none'], ['none', 'none', 'none', 'none', 'none', 'none', 'none', 'none'], ['w', 'none', 'none', 'none', 'none', 'none', 'b', 'none'], ['none', 'w', 'none', 'none', 'none', 'none', 'none', 'b'], ['w', 'none', 'none', 'none', 'b', 'none', 'b', 'none'], ['none', 'w', 'none', 'none', 'none', 'none', 'none', 'b'], ['w', 'none', 'none', 'none', 'none', 'none', 'b', 'none'], ['none', 'w', 'none', 'none', 'none', 'none', 'none', 'b']]"
8,w,"(3, 1)","(2, 2)","[1, 0]",False,"[['w', 'none', 'none', 'none', 'none', 'none', 'none', 'none'], ['none', 'none', 'none', 'none', 'none', 'none', 'none', 'none'], ['w', 'none', 'w', 'none', 'none', 'none', 'none', 'none'], ['none', 'none', 'none', 'none', 'none', 'b', 'none', 'b'], ['w', 'none', 'none', 'none', 'b', 'none', 'b', 'none'], ['none', 'w', 'none', 'none', 'none', 'none', 'none', 'b'], ['w', 'none', 'none', 'none', 'none', 'none', 'b', 'none'], ['none', 'w', 'none', 'none', 'none', 'none', 'none', 'b']]"
8,w,"(2, 2)","(3, 3)","[1, 0]",False,"[['w', 'none', 'none', 'none', 'none', 'none', 'none', 'none'], ['none', 'none', 'none', 'none', 'none', 'none', 'none', 'none'], ['w', 'none', 'none', 'none', 'none', 'none', 'none', 'none'], ['none', 'none', 'none', 'w', 'none', 'b', 'none', 'b'], ['w', 'none', 'none', 'none', 'none', 'none', 'b', 'none'], ['none', 'w', 'none', 'b', 'none', 'none', 'none', 'b'], ['w', 'none', 'none', 'none', 'none', 'none', 'b', 'none'], ['none', 'w', 'none', 'none', 'none', 'none', 'none', 'b']]"
8,w,"(5, 1)","(6, 2)","[1, 0]",False,"[['w', 'none', 'none', 'none', 'none', 'none', 'none', 'none'], ['none', 'none', 'none', 'none', 'none', 'none', 'none', 'none'], ['w', 'none', 'none', 'none', 'none', 'none', 'none', 'none'], ['none', 'none', 'none', 'w', 'none', 'none', 'none', 'b'], ['w', 'none', 'none', 'none', 'b', 'none', 'b', 'none'], ['none', 'none', 'none', 'b', 'none', 'none', 'none', 'b'], ['w', 'none', 'w', 'none', 'none', 'none', 'b', 'none'], ['none', 'w', 'none', 'none', 'none', 'none', 'none', 'b']]"
8,w,"(2, 0)","(3, 1)","[1, 0]",False,"[['w', 'none', 'none', 'none', 'none', 'none', 'none', 'none'], ['none', 'none', 'none', 'none', 'none', 'none', 'none', 'none'], ['none', 'none', 'none', 'none', 'none', 'none', 'none', 'none'], ['none', 'w', 'none', 'w', 'none', 'none', 'none', 'b'], ['w', 'none', 'none', 'none', 'b', 'none', 'none', 'none'], ['none', 'none', 'none', 'b', 'none', 'b', 'none', 'b'], ['w', 'none', 'w', 'none', 'none', 'none', 'b', 'none'], ['none', 'w', 'none', 'none', 'none', 'none', 'none', 'b']]"
8,w,"(3, 1)","(4, 2)","[1, 0]",True,"[['w', 'none', 'none', 'none', 'none', 'none', 'none', 'none'], ['none', 'none', 'none', 'none', 'none', 'none', 'none', 'none'], ['none', 'none', 'none', 'none', 'none', 'none', 'none', 'none'], ['none', 'none', 'none', 'w', 'none', 'none', 'none', 'none'], ['w', 'none', 'w', 'none', 'b', 'none', 'b', 'none'], ['none', 'none', 'none', 'b', 'none', 'b', 'none', 'b'], ['w', 'none', 'w', 'none', 'none', 'none', 'b', 'none'], ['none', 'w', 'none', 'none', 'none', 'none', 'none', 'b']]"
8,w,"(0, 0)","(1, 1)","[1, 0]",False,"[['none', 'none', 'none', 'none', 'none', 'none', 'none', 'none'], ['none', 'w', 'none', 'none', 'none', 'none', 'none', 'none'], ['none', 'none', 'none', 'none', 'none', 'none', 'none', 'none'], ['none', 'none', 'none', 'w', 'none', 'none', 'none', 'none'], ['w', 'none', 'w', 'none', 'b', 'none', 'b', 'none'], ['none', 'none', 'none', 'b', 'none', 'none', 'none', 'b'], ['w', 'none', 'w', 'none', 'b', 'none', 'b', 'none'], ['none', 'w', 'none', 'none', 'none', 'none', 'none', 'b']]"
8,w,"(1, 1)","(0, 2)","[1, 0]",False,"[['none', 'none', 'w', 'none', 'none', 'none', 'none', 'none'], ['none', 'none', 'none', 'none', 'none', 'none', 'none', 'none'], ['none', 'none', 'none', 'none', 'none', 'none', 'none', 'none'], ['none', 'none', 'none', 'w', 'none', 'none', 'none', 'none'], ['w', 'none', 'w', 'none', 'b', 'none', 'none', 'none'], ['none', 'none', 'none', 'b', 'none', 'b', 'none', 'b'], ['w', 'none', 'w', 'none', 'b', 'none', 'b', 'none'], ['none', 'w', 'none', 'none', 'none', 'none', 'none', 'b']]"
8,w,"(0, 2)","(1, 3)","[1, 0]",False,"[['none', 'none', 'none', 'none', 'none', 'none', 'none', 'none'], ['none', 'none', 'none', 'w', 'none', 'none', 'none', 'none'], ['none', 'none', 'none', 'none', 'none', 'none', 'none', 'none'], ['none', 'none', 'none', 'w', 'none', 'none', 'none', 'none'], ['w', 'none', 'w', 'none', 'b', 'none', 'none', 'none'], ['none', 'none', 'none', 'b', 'none', 'b', 'none', 'b'], ['w', 'none', 'w', 'none', 'none', 'none', 'b', 'none'], ['none', 'w', 'none', 'b', 'none', 'none', 'none', 'b']]"
8,w,"(4, 2)","(6, 4)","[2, 0]",True,"[['none' 'none' 'none' 'none' 'none' 'none' 'none' 'none']
 ['none' 'none' 'none' 'w' 'none' 'none' 'none' 'none']
 ['none' 'none' 'none' 'none' 'none' 'none' 'none' 'none']
 ['none' 'none' 'none' 'w' 'none' 'none' 'none' 'none']
 ['w' 'none' 'none' 'none' 'none' 'none' 'none' 'none']
 ['none' 'b' 'none' 'b' 'none' 'b' 'none' 'b']
 ['w' 'none' 'none' 'none' 'w' 'none' 'none' 'none']
 ['none' 'w' 'none' 'none' 'none' 'b' 'none' 'b']]"
8,w,"(6, 4)","(4, 6)","[3, 0]",False,"[['none' 'none' 'none' 'none' 'none' 'none' 'none' 'none']
 ['none' 'none' 'none' 'w' 'none' 'none' 'none' 'none']
 ['none' 'none' 'none' 'none' 'none' 'none' 'none' 'none']
 ['none' 'none' 'none' 'w' 'none' 'none' 'none' 'none']
 ['w' 'none' 'none' 'none' 'none' 'none' 'w' 'none']
 ['none' 'b' 'none' 'b' 'none' 'none' 'none' 'b']
 ['w' 'none' 'none' 'none' 'b' 'none' 'b' 'none']
 ['none' 'w' 'none' 'none' 'none' 'none' 'none' 'none']]"
8,W,"(4, 6)","(3, 7)","[3, 0]",False,"[['none' 'none' 'none' 'none' 'none' 'none' 'none' 'none']
 ['none' 'none' 'none' 'w' 'none' 'none' 'none' 'none']
 ['none' 'none' 'none' 'none' 'none' 'none' 'none' 'none']
 ['none' 'none' 'none' 'w' 'none' 'none' 'none' 'W']
 ['w' 'none' 'none' 'none' 'none' 'none' 'none' 'none']
 ['none' 'b' 'none' 'b' 'none' 'none' 'none' 'b']
 ['w' 'none' 'none' 'none' 'none' 'none' 'none' 'none']
 ['none' 'w' 'none' 'b' 'none' 'b' 'none' 'none']]"
8,w,"(6, 0)","(4, 2)","[4, 0]",False,"[['none' 'none' 'none' 'none' 'none' 'none' 'none' 'none']
 ['none' 'none' 'none' 'w' 'none' 'none' 'none' 'none']
 ['none' 'none' 'none' 'none' 'none' 'none' 'none' 'none']
 ['none' 'none' 'none' 'w' 'none' 'none' 'none' 'W']
 ['w' 'none' 'w' 'none' 'none' 'none' 'none' 'none']
 ['none' 'none' 'none' 'none' 'none' 'none' 'none' 'none']
 ['none' 'none' 'b' 'none' 'b' 'none' 'b' 'none']
 ['none' 'w' 'none' 'b' 'none' 'none' 'none' 'none']]"
8,w,"(4, 2)","(5, 3)","[4, 0]",False,"[['none' 'none' 'none' 'none' 'none' 'none' 'none' 'none']
 ['none' 'none' 'none' 'w' 'none' 'none' 'none' 'none']
 ['none' 'none' 'none' 'none' 'none' 'none' 'none' 'none']
 ['none' 'none' 'none' 'w' 'none' 'none' 'none' 'W']
 ['w' 'none' 'none' 'none' 'none' 'none' 'none' 'none']
 ['none' 'none' 'none' 'w' 'none' 'none' 'none' 'none']
 ['none' 'none' 'b' 'none' 'b' 'none' 'none' 'none']
 ['none' 'w' 'none' 'b' 'none' 'b' 'none' 'none']]"
8,w,"(3, 3)","(4, 4)","[4, 0]",False,"[['none' 'none' 'none' 'none' 'none' 'none' 'none' 'none']
 ['none' 'none' 'none' 'w' 'none' 'none' 'none' 'none']
 ['none' 'none' 'none' 'none' 'none' 'none' 'none' 'none']
 ['none' 'none' 'none' 'none' 'none' 'none' 'none' 'W']
 ['w' 'none' 'none' 'none' 'w' 'none' 'none' 'none']
 ['none' 'none' 'none' 'w' 'none' 'none' 'none' 'none']
 ['none' 'none' 'b' 'none' 'b' 'none' 'none' 'none']
 ['none' 'w' 'none' 'b' 'none' 'b' 'none' 'none']]"
8,w,"(4, 4)","(3, 5)","[4, 0]",False,"[['none' 'none' 'none' 'none' 'none' 'none' 'none' 'none']
 ['none' 'none' 'none' 'w' 'none' 'none' 'none' 'none']
 ['none' 'none' 'none' 'none' 'none' 'none' 'none' 'none']
 ['none' 'none' 'none' 'none' 'none' 'w' 'none' 'W']
 ['w' 'none' 'none' 'none' 'b' 'none' 'none' 'none']
 ['none' 'b' 'none' 'b' 'none' 'none' 'none' 'none']
 ['none' 'none' 'b' 'none' 'b' 'none' 'none' 'none']
 ['none' 'w' 'none' 'none' 'none' 'none' 'none' 'none']]"
8,W,"(3, 7)","(7, 3)","[5, 0]",False,"[['none' 'none' 'none' 'none' 'none' 'none' 'none' 'none']
 ['none' 'none' 'none' 'w' 'none' 'none' 'none' 'none']
 ['none' 'none' 'none' 'none' 'none' 'none' 'b' 'none']
 ['none' 'none' 'none' 'b' 'none' 'none' 'none' 'none']
 ['w' 'none' 'none' 'none' 'none' 'none' 'none' 'none']
 ['none' 'b' 'none' 'b' 'none' 'none' 'none' 'none']
 ['none' 'none' 'b' 'none' 'none' 'none' 'none' 'none']
 ['none' 'w' 'none' 'W' 'none' 'none' 'none' 'none']]"
8,w,"(1, 3)","(2, 4)","[5, 0]",False,"[['none' 'none' 'none' 'none' 'none' 'none' 'none' 'none']
 ['none' 'none' 'none' 'none' 'none' 'none' 'none' 'none']
 ['none' 'none' 'none' 'none' 'w' 'none' 'none' 'none']
 ['none' 'none' 'none' 'none' 'none' 'b' 'none' 'none']
 ['w' 'none' 'b' 'none' 'none' 'none' 'none' 'none']
 ['none' 'b' 'none' 'b' 'none' 'none' 'none' 'none']
 ['none' 'none' 'b' 'none' 'none' 'none' 'none' 'none']
 ['none' 'w' 'none' 'W' 'none' 'none' 'none' 'none']]"
8,w,"(2, 4)","(4, 6)","[6, 0]",False,"[['none' 'none' 'none' 'none' 'none' 'none' 'none' 'none']
 ['none' 'none' 'none' 'none' 'none' 'none' 'none' 'none']
 ['none' 'none' 'none' 'none' 'none' 'none' 'none' 'none']
 ['none' 'b' 'none' 'none' 'none' 'none' 'none' 'none']
 ['w' 'none' 'none' 'none' 'none' 'none' 'w' 'none']
 ['none' 'b' 'none' 'b' 'none' 'none' 'none' 'none']
 ['none' 'none' 'b' 'none' 'none' 'none' 'none' 'none']
 ['none' 'w' 'none' 'W' 'none' 'none' 'none' 'none']]"
8,W,"(4, 6)","(3, 7)","[6, 0]",False,"[['none' 'none' 'none' 'none' 'none' 'none' 'none' 'none']
 ['none' 'none' 'none' 'none' 'none' 'none' 'none' 'none']
 ['none' 'none' 'none' 'none' 'none' 'none' 'none' 'none']
 ['none' 'b' 'none' 'none' 'none' 'none' 'none' 'W']
 ['w' 'none' 'none' 'none' 'none' 'none' 'none' 'none']
 ['none' 'b' 'none' 'b' 'none' 'none' 'none' 'none']
 ['none' 'none' 'b' 'none' 'none' 'none' 'none' 'none']
 ['none' 'w' 'none' 'W' 'none' 'none' 'none' 'none']]"
8,w,"(4, 0)","(2, 2)","[7, 0]",False,"[['none' 'none' 'none' 'none' 'none' 'none' 'none' 'none']
 ['none' 'none' 'none' 'none' 'none' 'none' 'none' 'none']
 ['none' 'none' 'w' 'none' 'none' 'none' 'none' 'none']
 ['none' 'none' 'none' 'none' 'none' 'none' 'none' 'W']
 ['none' 'none' 'none' 'none' 'none' 'none' 'none' 'none']
 ['none' 'b' 'none' 'b' 'none' 'none' 'none' 'none']
 ['none' 'none' 'b' 'none' 'none' 'none' 'none' 'none']
 ['none' 'w' 'none' 'W' 'none' 'none' 'none' 'none']]"
8,w,"(2, 2)","(3, 3)","[7, 0]",False,"[['none' 'none' 'none' 'none' 'none' 'none' 'none' 'none']
 ['none' 'none' 'none' 'none' 'none' 'none' 'none' 'none']
 ['none' 'none' 'none' 'none' 'none' 'none' 'none' 'none']
 ['none' 'none' 'none' 'w' 'none' 'none' 'none' 'W']
 ['none' 'none' 'none' 'none' 'none' 'none' 'none' 'none']
 ['none' 'b' 'none' 'b' 'none' 'none' 'none' 'none']
 ['none' 'none' 'b' 'none' 'none' 'none' 'none' 'none']
 ['none' 'w' 'none' 'W' 'none' 'none' 'none' 'none']]"
8,none,"(3, 3)","(4, 4)","[7, 0]",False,"[['none' 'none' 'none' 'none' 'none' 'none' 'none' 'none']
 ['none' 'none' 'none' 'none' 'none' 'none' 'none' 'none']
 ['none' 'none' 'none' 'none' 'none' 'none' 'none' 'none']
 ['none' 'none' 'none' 'none' 'none' 'b' 'none' 'W']
 ['none' 'none' 'none' 'none' 'none' 'none' 'none' 'none']
 ['none' 'b' 'none' 'none' 'none' 'none' 'none' 'none']
 ['none' 'none' 'b' 'none' 'none' 'none' 'none' 'none']
 ['none' 'w' 'none' 'W' 'none' 'none' 'none' 'none']]"
8,W,"(3, 7)","(2, 6)","[7, 0]",False,"[['none' 'none' 'none' 'none' 'none' 'none' 'none' 'none']
 ['none' 'none' 'none' 'none' 'none' 'none' 'none' 'none']
 ['none' 'none' 'none' 'none' 'none' 'none' 'W' 'none']
 ['none' 'none' 'none' 'none' 'none' 'none' 'none' 'none']
 ['none' 'none' 'none' 'none' 'b' 'none' 'none' 'none']
 ['none' 'b' 'none' 'none' 'none' 'none' 'none' 'none']
 ['none' 'none' 'b' 'none' 'none' 'none' 'none' 'none']
 ['none' 'w' 'none' 'W' 'none' 'none' 'none' 'none']]"
8,b,"(7, 1)","(5, 3)","[8, 0]",True,"[['none' 'none' 'none' 'none' 'none' 'none' 'none' 'none']
 ['none' 'none' 'none' 'none' 'none' 'none' 'none' 'none']
 ['none' 'none' 'none' 'none' 'none' 'none' 'W' 'none']
 ['none' 'none' 'none' 'none' 'none' 'none' 'none' 'none']
 ['none' 'none' 'none' 'none' 'none' 'none' 'none' 'none']
 ['none' 'b' 'none' 'b' 'none' 'none' 'none' 'none']
 ['none' 'none' 'b' 'none' 'none' 'none' 'none' 'none']
 ['none' 'none' 'none' 'W' 'none' 'none' 'none' 'none']]"
8,none,"(2, 6)","(4, 4)","[8, 0]",False,"[['none' 'none' 'none' 'none' 'none' 'none' 'none' 'none']
 ['none' 'none' 'none' 'none' 'none' 'none' 'none' 'none']
 ['none' 'none' 'none' 'none' 'none' 'none' 'none' 'none']
 ['none' 'none' 'none' 'none' 'none' 'b' 'none' 'none']
 ['none' 'none' 'none' 'none' 'none' 'none' 'none' 'none']
 ['none' 'b' 'none' 'none' 'none' 'none' 'none' 'none']
 ['none' 'none' 'b' 'none' 'none' 'none' 'none' 'none']
 ['none' 'none' 'none' 'W' 'none' 'none' 'none' 'none']]"
8,W,"(7, 3)","(6, 4)","[8, 0]",False,"[['none' 'none' 'none' 'none' 'none' 'none' 'none' 'none']
 ['none' 'none' 'none' 'none' 'none' 'none' 'none' 'none']
 ['none' 'none' 'none' 'none' 'none' 'none' 'none' 'none']
 ['none' 'none' 'none' 'none' 'none' 'none' 'none' 'none']
 ['none' 'none' 'none' 'none' 'b' 'none' 'none' 'none']
 ['none' 'b' 'none' 'none' 'none' 'none' 'none' 'none']
 ['none' 'none' 'b' 'none' 'W' 'none' 'none' 'none']
 ['none' 'none' 'none' 'none' 'none' 'none' 'none' 'none']]"
8,W,"(6, 4)","(7, 5)","[8, 0]",False,"[['none' 'none' 'none' 'none' 'none' 'none' 'none' 'none']
 ['none' 'none' 'none' 'none' 'none' 'none' 'none' 'none']
 ['none' 'none' 'none' 'none' 'none' 'none' 'none' 'none']
 ['none' 'none' 'none' 'none' 'none' 'none' 'none' 'none']
 ['none' 'none' 'none' 'none' 'none' 'none' 'none' 'none']
 ['none' 'b' 'none' 'b' 'none' 'none' 'none' 'none']
 ['none' 'none' 'b' 'none' 'none' 'none' 'none' 'none']
 ['none' 'none' 'none' 'none' 'none' 'W' 'none' 'none']]"
8,none,"(7, 5)","(4, 2)","[9, 0]",True,"[['none' 'none' 'none' 'none' 'none' 'none' 'none' 'none']
 ['none' 'none' 'none' 'none' 'none' 'none' 'none' 'none']
 ['none' 'none' 'none' 'none' 'none' 'none' 'none' 'none']
 ['none' 'none' 'none' 'b' 'none' 'none' 'none' 'none']
 ['none' 'none' 'none' 'none' 'none' 'none' 'none' 'none']
 ['none' 'none' 'none' 'none' 'none' 'none' 'none' 'none']
 ['none' 'none' 'b' 'none' 'none' 'none' 'none' 'none']
 ['none' 'none' 'none' 'none' 'none' 'none' 'none' 'none']]"
9,w,"(3, 1)","(4, 2)","[0, 0]",False,"[['w', 'none', 'none', 'none', 'none', 'none', 'none', 'none'], ['none', 'w', 'none', 'none', 'none', 'b', 'none', 'b'], ['w', 'none', 'none', 'none', 'none', 'none', 'none', 'none'], ['none', 'none', 'none', 'none', 'none', 'b', 'none', 'b'], ['w', 'none', 'w', 'none', 'none', 'none', 'none', 'none'], ['none', 'w', 'none', 'none', 'none', 'b', 'none', 'b'], ['w', 'none', 'none', 'none', 'none', 'none', 'b', 'none'], ['none', 'w', 'none', 'none', 'none', 'b', 'none', 'none']]"
9,w,"(4, 2)","(3, 3)","[0, 0]",False,"[['w', 'none', 'none', 'none', 'none', 'none', 'none', 'none'], ['none', 'w', 'none', 'none', 'none', 'none', 'none', 'none'], ['w', 'none', 'none', 'none', 'b', 'none', 'b', 'none'], ['none', 'none', 'none', 'w', 'none', 'none', 'none', 'none'], ['w', 'none', 'none', 'none', 'b', 'none', 'b', 'none'], ['none', 'w', 'none', 'none', 'none', 'none', 'none', 'b'], ['w', 'none', 'none', 'none', 'b', 'none', 'b', 'none'], ['none', 'w', 'none', 'none', 'none', 'b', 'none', 'none']]"
9,w,"(3, 3)","(1, 5)","[1, 0]",False,"[['w', 'none', 'none', 'none', 'none', 'none', 'none', 'none'], ['none', 'w', 'none', 'none', 'none', 'w', 'none', 'none'], ['w', 'none', 'none', 'none', 'none', 'none', 'none', 'none'], ['none', 'none', 'none', 'none', 'none', 'b', 'none', 'none'], ['w', 'none', 'none', 'none', 'none', 'none', 'none', 'none'], ['none', 'w', 'none', 'b', 'none', 'b', 'none', 'b'], ['w', 'none', 'none', 'none', 'b', 'none', 'b', 'none'], ['none', 'w', 'none', 'b', 'none', 'none', 'none', 'none']]"
9,none,"(7, 1)","(6, 2)","[1, 0]",False,"[['w', 'none', 'none', 'none', 'none', 'none', 'none', 'none'], ['none', 'w', 'none', 'none', 'none', 'w', 'none', 'none'], ['w', 'none', 'none', 'none', 'none', 'none', 'none', 'none'], ['none', 'none', 'none', 'none', 'none', 'none', 'none', 'none'], ['w', 'none', 'none', 'none', 'b', 'none', 'none', 'none'], ['none', 'w', 'none', 'none', 'none', 'b', 'none', 'b'], ['w', 'none', 'none', 'none', 'b', 'none', 'b', 'none'], ['none', 'b', 'none', 'b', 'none', 'none', 'none', 'none']]"
9,w,"(5, 1)","(6, 2)","[1, 0]",False,"[['w', 'none', 'none', 'none', 'none', 'none', 'none', 'none'], ['none', 'w', 'none', 'none', 'none', 'w', 'none', 'none'], ['w', 'none', 'none', 'none', 'none', 'none', 'none', 'none'], ['none', 'none', 'none', 'none', 'none', 'none', 'none', 'none'], ['w', 'none', 'none', 'none', 'none', 'none', 'none', 'none'], ['none', 'none', 'none', 'b', 'none', 'b', 'none', 'b'], ['w', 'none', 'w', 'none', 'b', 'none', 'none', 'none'], ['none', 'b', 'none', 'b', 'none', 'b', 'none', 'none']]"
9,w,"(6, 2)","(4, 4)","[2, 0]",False,"[['w', 'none', 'none', 'none', 'none', 'none', 'none', 'none'], ['none', 'w', 'none', 'none', 'none', 'w', 'none', 'none'], ['w', 'none', 'none', 'none', 'none', 'none', 'none', 'none'], ['none', 'none', 'none', 'none', 'none', 'none', 'none', 'none'], ['w', 'none', 'none', 'none', 'w', 'none', 'none', 'none'], ['none', 'none', 'none', 'none', 'none', 'b', 'none', 'none'], ['w', 'none', 'none', 'none', 'b', 'none', 'b', 'none'], ['none', 'b', 'none', 'b', 'none', 'b', 'none', 'none']]"
9,w,"(1, 5)","(2, 6)","[2, 0]",False,"[['w', 'none', 'none', 'none', 'none', 'none', 'none', 'none'], ['none', 'w', 'none', 'none', 'none', 'none', 'none', 'none'], ['w', 'none', 'none', 'none', 'none', 'none', 'w', 'none'], ['none', 'none', 'none', 'b', 'none', 'none', 'none', 'none'], ['w', 'none', 'none', 'none', 'none', 'none', 'none', 'none'], ['none', 'none', 'none', 'none', 'none', 'none', 'none', 'none'], ['w', 'none', 'none', 'none', 'b', 'none', 'b', 'none'], ['none', 'b', 'none', 'b', 'none', 'b', 'none', 'none']]"
